s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
8.30997318,8.89874687,0.81390057,0.52025746,0.50085344,4.61719930,-4.42307158
8.35898167,8.94096931,0.83878226,0.54438350,0.48357322,4.56748900,-4.75533593
8.40806793,8.98265581,0.86469937,0.57519074,0.76921452,4.51341800,-5.13825141
8.45735516,9.02349861,0.89228735,0.60387367,0.39737292,4.45400430,-5.58791319
8.50669282,9.06383422,0.92069938,0.62961280,0.64517851,4.38834290,-6.09377814
8.55612286,9.10331801,0.95043754,0.65284176,0.29585124,4.31556450,-6.66212453
8.60555596,9.14236512,0.98075181,0.67068670,0.42621787,4.23446260,-7.22832083
8.65498001,9.18075792,1.01187623,0.69137314,0.41074801,4.14543150,-7.52553919
8.70440901,9.21851474,1.04377684,0.72031441,0.75915041,4.05357940,-7.28025069
8.75391062,9.25510090,1.07712144,0.74807112,0.36358335,3.96654430,-6.61297364
8.80338184,9.29105912,1.11109802,0.77141078,0.58014938,3.88760960,-5.83578930
8.85281762,9.32600279,1.14606710,0.79367259,0.32057591,3.81721490,-5.00426512
8.90217186,9.36033165,1.18152652,0.80861829,0.28554134,3.75731700,-4.10329995
8.95135283,9.39403952,1.21733918,0.83374012,0.73642549,3.70879580,-3.16171364
9.00043979,9.42636780,1.25427713,0.90339119,2.08847985,3.67278660,-2.21787506
9.04977539,9.45487768,1.29454112,0.97531023,0.83978708,3.64899090,-1.28315006
9.09892245,9.48159603,1.33579113,1.06261228,2.72860180,3.63800570,-0.65965569
9.14769152,9.50241644,1.37989251,1.14616899,0.67494306,3.63107510,-0.38854282
9.19644894,9.52176967,1.42464448,1.20512983,1.76015656,3.62744320,-0.26724408
9.24472775,9.53708222,1.47043061,1.26243816,0.59410592,3.62380770,-0.19561084
9.29315112,9.55111524,1.51677601,1.29941788,0.93559682,3.62212080,-0.05964120
9.34153934,9.56302685,1.56367520,1.33621863,0.58260380,3.62218450,0.08574634
9.39010053,9.57364716,1.61106084,1.36562351,0.62878331,3.62445450,0.23519208
9.43879213,9.58283846,1.65887706,1.39488851,0.57315124,3.62858250,0.36382278
9.48763338,9.59071394,1.70707918,1.42275773,0.56842675,3.63434330,0.48152394
9.53659131,9.59726230,1.75559720,1.45027660,0.55582556,3.64165410,0.58776698
9.58565947,9.60249835,1.80438519,1.47731513,0.54659215,3.65027270,0.69142264
9.63480641,9.60642937,1.85337467,1.50394340,0.53711366,3.66035560,0.78930237
9.68402264,9.60906874,1.90252008,1.53014038,0.52771377,3.67157060,0.88922530
9.73328222,9.61043156,1.95176080,1.55590960,0.51865880,3.68428580,0.98663214
9.78257269,9.61053566,2.00105116,1.58123720,0.50919831,3.69804030,1.08845187
9.83187555,9.60940226,2.05034099,1.60610924,0.49990685,3.71339040,1.19195340
9.88117309,9.60705478,2.09958261,1.63055680,0.49198546,3.72979260,1.29849997
9.93045718,9.60351491,2.14873941,1.65451910,0.48066174,3.74784350,1.41121732
9.97970134,9.59881593,2.19775886,1.67876275,0.50381034,3.76706980,1.52438666
10.02892051,9.59290563,2.24662189,1.70268271,0.46854707,3.78792200,1.64525874
10.07807044,9.58588082,2.29526721,1.73221756,0.73184078,3.81010280,1.76779164
10.12726933,9.57710146,2.34367644,1.76331233,0.53316950,3.83391050,1.90007873
10.17644117,9.56706126,2.39181233,1.80902893,1.32155140,3.85925220,2.03698609
10.22576921,9.55386923,2.43934365,1.86055411,0.76968613,3.88627590,2.18793281
10.27520951,9.53884626,2.48644623,1.91230907,1.32549489,3.91513710,2.34873693
10.32464675,9.52077165,2.53246090,1.96504455,0.80577157,3.94584470,2.53133747
10.37419393,9.50083249,2.57781896,2.00007320,0.60983307,3.97886820,2.73218824
10.42374583,9.47952999,2.62255814,2.02680516,0.46885147,4.01410210,2.96941926
10.47332815,9.45717988,2.66681735,2.04207403,0.14721379,4.05242780,3.25223793
10.52294801,9.43449002,2.71094558,2.05047002,0.19129800,4.09395260,3.58156962
10.57257069,9.41138098,2.75485894,2.05643031,0.04895406,4.13951610,3.98540352
10.62217575,9.38817360,2.79870047,2.05999459,0.09480102,4.18983760,4.47213053
10.67174601,9.36477681,2.84240173,2.07055090,0.33082928,4.24586550,4.84473088
10.72134813,9.34065079,2.88574115,2.08546232,0.27054883,4.30357520,4.94323380
10.77096303,9.31593891,2.92876396,2.10536498,0.53139444,4.36040780,4.93265818
10.82061476,9.29008183,2.97115152,2.12936697,0.43527993,4.41639750,4.92219393
10.87032463,9.26328287,3.01301901,2.14413158,0.15922110,4.47157610,4.91109321
10.92004403,9.23614813,3.05468105,2.15179097,0.14894080,4.52597350,4.90071233
10.96975436,9.20871067,3.09613346,2.15835336,0.11505742,4.57961770,4.89055797
11.01946436,9.18103675,3.13742799,2.16414897,0.11820857,4.63253520,4.88150402
