s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
19.68983398,-0.45500000,2.58114500,-1.57079633,0.00000000,8.0000,0.0
19.78983398,-0.45500000,2.48114500,-1.57079633,0.00000000,8.0000,0.0
19.88983398,-0.45500000,2.38114500,-1.57079633,0.00000000,8.0000,0.0
19.98983398,-0.45500000,2.28114500,-1.57081133,-0.00030000,8.0000,0.0
20.08983398,-0.45500300,2.18114500,-1.57140633,-0.01160017,8.0000,0.0
20.18983306,-0.45512200,2.08114600,-1.57957189,-0.15171510,4.4468,0.0
20.28982944,-0.45675800,1.98116300,-1.62232439,-0.70353102,2.0650,0.0
20.38978096,-0.46541400,1.88158700,-1.70432330,-0.93616115,1.7901,0.0
20.48976219,-0.48334600,1.78322700,-1.73803861,0.26184196,3.3849,0.0
20.58972150,-0.49869400,1.68445300,-1.67526642,0.99362220,1.7376,0.0
20.68968249,-0.50416800,1.58464200,-1.60268662,0.45793847,2.5595,0.0
20.78968054,-0.50506800,1.48464800,-1.58326711,-0.06941266,6.5742,0.0
20.88967625,-0.50666200,1.38466500,-1.62048883,-0.67523979,2.1078,0.0
20.98962514,-0.51499400,1.28506400,-1.70135550,-0.94187796,1.7847,0.0
21.08960052,-0.53266100,1.18666200,-1.73803944,0.20814974,3.7964,0.0
21.18955840,-0.54827400,1.08793100,-1.67832484,0.98622058,1.7441,0.0
21.28951474,-0.55409000,0.98814400,-1.60647598,0.45074054,2.5799,0.0
21.38951339,-0.55540500,0.88815400,-1.59685937,-0.25829696,3.4080,0.0
21.48949233,-0.55930100,0.78825100,-1.65606628,-0.92608199,1.7998,0.0
21.58943022,-0.57241300,0.68917700,-1.72260960,-0.40468996,2.7227,0.0
21.68941315,-0.58952900,0.59067000,-1.67311135,1.39684351,1.4655,0.0
21.78915959,-0.59276300,0.49097600,-1.51340928,1.79560234,1.2926,0.0
21.88906394,-0.57812400,0.39215000,-1.41523096,0.17015386,4.1989,0.0
21.98903946,-0.56179500,0.29351700,-1.42678206,-0.40104729,2.7350,0.0
22.08902473,-0.54943200,0.19429900,-1.29144789,3.17122994,0.9726,0.0
22.18662628,-0.50798700,0.10593400,-0.78932312,6.78872873,0.6648,0.0
22.28568272,-0.41886300,0.06270100,-0.34934711,2.04338923,1.2117,0.0
22.38563598,-0.32196700,0.03816900,-0.21932017,0.57291220,2.2883,0.0
22.48563040,-0.22378500,0.01921700,-0.19472824,-0.08088623,6.0901,0.0
22.58562737,-0.12575700,-0.00052900,-0.18287110,0.31816112,3.0707,0.0
22.68558031,-0.02719400,-0.01714000,-0.15853318,0.75408757,1.9946,0.0
