s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
15.85043483,4.60345303,3.87933885,-3.08033734,-0.01467023,7.22077500,4.27521053
15.90019354,4.55378653,3.87631090,-3.08055806,0.00580019,7.25014720,4.26694384
15.94994921,4.50412395,3.87326880,-3.08005145,0.01456452,7.27934240,4.25869324
15.99970089,4.45446756,3.87019096,-3.07906932,0.02491642,7.30836280,4.25039898
16.04945088,4.40481671,3.86705168,-3.07766078,0.03170901,7.33721060,4.24206836
16.09919840,4.35517335,3.86383424,-3.07566034,0.04871402,7.36588810,4.23370394
16.14894517,4.30553868,3.86049655,-3.07265718,0.07202411,7.39439710,4.22527397
16.19869131,4.25591691,3.85698109,-3.06851806,0.09438833,7.42273990,4.21692595
16.24843539,4.20631424,3.85323283,-3.06297487,0.12849075,7.45091840,4.20880588
16.29817371,4.15674229,3.84916810,-3.05658022,0.12863311,7.47893460,4.20074186
16.34790902,4.10720036,3.84478656,-3.05022488,0.12692802,7.50679040,4.19250078
16.39764328,4.05768812,3.84009247,-3.04428112,0.11208650,7.53448780,-1.46958445
16.44737905,4.00820131,3.83512229,-3.03946169,0.08171375,7.48738900,-7.78166070
16.49711732,3.95873263,3.82995076,-3.03552640,0.07652632,7.43110420,-8.30365951
16.54685809,3.90928149,3.82459071,-3.03208120,0.06200679,7.37622920,-8.06802307
16.59659647,3.85984951,3.81907843,-3.02892019,0.06509689,7.32229520,-7.87826473
16.64633368,3.81043680,3.81340626,-3.02569614,0.06455159,7.26920060,-7.64038733
16.69606587,3.76104752,3.80757608,-3.02235364,0.06986726,7.21774660,-7.33607131
16.74579416,3.71168268,3.80157479,-3.01882189,0.07217761,7.16810960,-7.03721293
16.79551664,3.66234547,3.79539710,-3.01528512,0.07008560,7.12011190,-6.76481589
16.84523110,3.61303803,3.78904855,-3.01125242,0.09214836,7.07363460,-6.50023211
16.89493966,3.56376604,3.78247497,-3.00703594,0.07750083,7.02874830,-6.22926653
16.94464036,3.51452752,3.77571272,-3.00213371,0.11978715,6.98553260,-5.96084256
16.99432845,3.46534261,3.76865926,-2.99587871,0.13198957,6.94393860,-5.70561464
17.04400259,3.41621881,3.76128551,-2.98854548,0.16326931,6.90388980,-5.46013805
17.09366356,3.36716943,3.75351571,-2.97946181,0.20254869,6.86537660,-5.22539078
17.14331594,3.31820914,3.74525441,-2.96900993,0.21842891,6.82830020,-4.99742281
17.19296545,3.26934415,3.73646312,-2.95762781,0.24002077,6.79270060,-4.78234998
17.24262202,3.22058047,3.72708878,-2.94566133,0.24192176,6.75838450,-4.57996519
17.29229055,3.17192122,3.71712685,-2.93356256,0.24522467,6.72539080,-4.38736692
17.34197718,3.12336924,3.70656905,-2.92164223,0.23459225,6.69356930,-4.20922399
17.39168294,3.07492501,3.69544166,-2.91036956,0.21899827,6.66288830,-4.03989050
17.44140534,3.02658862,3.68378361,-2.90063511,0.17260154,6.63328330,-3.88736634
17.49113459,2.97834742,3.67170947,-2.89297586,0.13548234,6.60460570,-3.74301580
17.54085532,2.93019690,3.65931274,-2.88695988,0.10652729,6.57692220,-3.61678557
17.59055638,2.88213173,3.64666620,-2.88234741,0.07908311,6.54993160,-3.50395683
17.64022970,2.83414343,3.63383806,-2.87764867,0.11010281,6.52376080,-3.40195289
17.68988288,2.78624542,3.62075301,-2.87230913,0.10497750,6.49813570,-3.31618611
17.73951157,2.73843983,3.60742511,-2.86690027,0.11299796,6.47309440,-3.23725864
17.78911627,2.69073280,3.59383597,-2.86138610,0.10933823,6.44850810,-3.17555415
17.83869079,2.64312911,3.57999679,-2.85676853,0.07695068,6.42425380,-3.12027368
17.88822166,2.59562042,3.56598853,-2.85282463,0.08231165,6.40037240,-3.08319873
17.93770438,2.54821534,3.55180060,-2.84836044,0.09813242,6.37655680,-3.05522734
17.98714172,2.50092308,3.53739597,-2.84318155,0.11139562,6.35297640,-3.03718362
18.03653248,2.45375532,3.52274506,-2.83606568,0.17675392,6.32930980,-3.04132742
18.08589268,2.40674632,3.50769239,-2.82641892,0.21408942,6.30552510,-3.04443433
18.13523383,2.35991705,3.49214988,-2.81514043,0.24305067,6.28165480,-3.05730598
18.18456252,2.31328930,3.47605105,-2.80265895,0.26293337,6.25750210,-3.08558787
18.23389209,2.26687345,3.45934851,-2.79060836,0.22566768,6.23300620,-3.12243545
18.28321633,2.22065138,3.44213220,-2.78024649,0.19454936,6.20808130,-3.18077733
18.33251771,2.17461796,3.42448142,-2.77214890,0.13399098,6.18247430,-3.25220664
18.38176825,2.12874942,3.40654561,-2.76574132,0.12622484,6.15623940,-3.34817052
18.43095975,2.08304806,3.38834701,-2.75951008,0.12711635,6.12893500,-3.46176843
18.48009449,2.03751392,3.36988449,-2.75244159,0.16058768,6.10070240,-3.60017039
18.52918862,1.99216433,3.35107897,-2.74368826,0.19593290,6.07096780,-3.76621214
18.57826744,1.94701178,3.33184416,-2.73438152,0.18335142,6.03979940,-3.95571857
18.62732218,1.90205616,3.31221356,-2.72594484,0.16063772,6.00669600,-4.18025389
18.67634336,1.85728724,3.29224311,-2.71957602,0.09923044,5.97154520,-4.43775508
18.72529565,1.81267868,3.27208365,-2.71553219,0.06596844,5.93388700,-4.73776078
18.77415649,1.76821862,3.25181830,-2.71308817,0.03402218,5.89344880,-5.07726264
18.82291104,1.72388890,3.23152339,-2.71064265,0.06633266,5.84979040,-5.45954171
18.87158510,1.67969809,3.21111910,-2.70658354,0.10048032,5.80251980,-5.87832479
18.92019363,1.63566688,3.19052682,-2.70040139,0.15386060,5.75123690,-6.33361286
18.96876670,1.59182286,3.16962120,-2.69132735,0.21961261,5.69549750,-6.81017970
19.01734806,1.54819692,3.14824539,-2.67972133,0.25807321,5.63506810,-7.30301272
19.06595691,1.50481794,3.12631174,-2.66700688,0.26502771,5.56953960,-7.78762367
19.11459779,1.46169682,3.10380609,-2.65312708,0.30554719,5.49908840,-8.25826907
19.16328647,1.41887306,3.08063902,-2.63894345,0.27726602,5.42337470,-8.65484763
19.21199398,1.37634957,3.05688667,-2.62423363,0.32667285,5.34365950,-8.97388979
19.26072668,1.33418768,3.03244793,-2.60752891,0.35872118,5.25973820,-9.19118940
19.30950446,1.29242106,3.00725228,-2.58851960,0.42061204,5.17326370,-9.03678526
19.35832995,1.25114005,2.98117919,-2.56678960,0.46901972,5.08924240,-8.47828663
19.40724606,1.21039198,2.95411664,-2.54236728,0.52932667,5.01043370,-7.57375371
19.45625794,1.17028057,2.92595215,-2.51666527,0.51972410,4.94121480,-6.54477466
19.50534165,1.13084237,2.89673162,-2.48953360,0.58584576,4.88050340,-5.65782558
19.55448260,1.09221615,2.86635320,-2.46123305,0.56641603,4.82734580,-5.00185035
19.60364034,1.05443763,2.83490060,-2.43058603,0.68160504,4.77865130,-4.60505543
19.65272645,1.01778670,2.80224857,-2.39660108,0.70353116,4.73267090,-4.34725662
19.70170862,0.98235898,2.76842357,-2.35996897,0.79363292,4.68856940,-4.16295460
19.75050508,0.94839935,2.73338306,-2.32083715,0.81060048,4.64585380,-4.00983191
19.79909223,0.91598856,2.69718565,-2.28064437,0.84343973,4.60451770,-3.86666396
19.84749605,0.88520176,2.65983458,-2.24018647,0.82789906,4.56440520,-3.73445613
19.89572651,0.85603822,2.62142019,-2.19997034,0.83875932,4.52545450,-3.60933513
19.94383728,0.82851872,2.58195725,-2.16045402,0.80349041,4.48756700,-3.49193472
19.99184500,0.80259895,2.54154801,-2.12183053,0.80468162,4.45066130,-3.37958698
20.03979644,0.77828687,2.50021687,-2.08414791,0.76659564,4.41470090,-3.27166674
20.08770936,0.75552795,2.45805433,-2.04749155,0.76282947,4.37961770,-3.16637843
20.13562212,0.73432505,2.41508842,-2.01222368,0.70913167,4.34542080,-3.06235732
20.18354366,0.71459053,2.37141895,-1.97851923,0.69709674,4.31208020,-2.95905904
20.23149863,0.69631341,2.32708357,-1.94786912,0.58112894,4.27962790,-2.85379617
20.27949455,0.67926480,2.28221762,-1.92087995,0.54345695,4.24809700,-2.74728811
20.32753638,0.66337754,2.23687876,-1.89688805,0.45500370,4.21751930,-2.63502330
20.37566546,0.64845895,2.19112022,-1.87572405,0.42441631,4.18801130,-2.51814894
20.42389169,0.63445085,2.14497325,-1.85560841,0.40972496,4.15958320,-2.39428057
20.47222615,0.62132893,2.09845406,-1.83585879,0.40748318,4.13243040,-2.26320803
20.52066768,0.60909972,2.05158160,-1.81597882,0.41331868,4.10658190,-2.12434016
20.56921083,0.59778869,2.00437462,-1.79574800,0.42023390,4.08226010,-1.97497450
20.61784843,0.58742378,1.95685427,-1.77511321,0.42832858,4.05956640,-1.81644836
20.66657123,0.57803551,1.90904452,-1.75405100,0.43628971,4.03869630,-1.64619186
20.71537084,0.56965321,1.86097021,-1.73256845,0.44421900,4.01981580,-1.46221976
20.76423642,0.56230575,1.81266017,-1.71067747,0.45180681,4.00317030,-1.24540389
20.81315859,0.55601994,1.76414350,-1.68839717,0.45911808,3.98939360,-1.04937793
20.86212613,0.55082108,1.71545273,-1.66575300,0.46582512,3.97742120,-0.87352754
20.91112802,0.54673167,1.66662178,-1.64277453,0.47210560,3.96787740,-0.70687200
20.96015438,0.54377175,1.61768485,-1.61949648,0.47760467,3.95995760,-0.58152314
21.00919282,0.54195812,1.56867995,-1.59596171,0.48231755,3.95347650,-0.46920483
21.05823362,0.54130398,1.51964351,-1.57221430,0.48625976,3.94831740,-0.40180730
21.10726418,0.54181906,1.47061567,-1.54830535,0.48909018,3.94349610,-0.35258446
21.15627397,0.54350866,1.42163500,-1.52428725,0.49113597,3.93955170,-0.31732735
21.20525162,0.54637440,1.37274127,-1.50021752,0.49184652,3.93560330,-0.28525231
21.25418520,0.55041288,1.32397462,-1.47615483,0.49171117,3.93245510,-0.24040983
21.30306498,0.55561712,1.27537268,-1.45216216,0.49008846,3.92962350,-0.17988590
21.35187862,0.56197466,1.22697482,-1.42830254,0.48754721,3.92798300,-0.07604076
21.40061787,0.56946983,1.17881532,-1.40464248,0.48341968,3.92773500,0.03726382
21.44927140,0.57808138,1.13092996,-1.38124935,0.47824426,3.92890700,0.18702495
21.49783169,0.58778503,1.08334908,-1.35819083,0.47148700,3.93236260,0.34334492
21.54629058,0.59855181,1.03610142,-1.33553627,0.46355141,3.93737800,0.52995275
21.59464039,0.61034932,0.98921302,-1.31334168,0.45454130,3.94539260,0.74684579
21.64287599,0.62314289,0.94270498,-1.29166874,0.44409266,3.95566120,0.96645634
21.69099220,0.63689438,0.89659569,-1.27038143,0.44068509,3.96893350,1.21704714
21.73899188,0.65158358,0.85089891,-1.24951772,0.42861270,3.98513450,1.47760520
21.78687324,0.66717009,0.80562545,-1.22807143,0.46694503,4.00448420,1.77225658
21.83467005,0.68373468,0.76079076,-1.20612181,0.45142104,4.02747860,2.09133347
21.88238688,0.70123260,0.71639799,-1.18119745,0.60983253,4.05408120,2.48945949
21.92874532,0.71946243,0.67377430,-1.15088509,0.66148489,4.08524670,2.90830807
21.97640039,0.73955534,0.63056226,-1.11887141,0.69989497,4.12100990,3.32485435
22.02406356,0.76108193,0.58803716,-1.08008398,0.93084187,4.16215000,3.85120497
22.07156481,0.78439098,0.54664808,-1.03604490,0.92170798,4.20906480,4.43777303
22.11898131,0.80944302,0.50638991,-0.98978404,1.03207009,4.26222530,4.98222117
22.16619818,0.83631695,0.46756692,-0.94105373,1.02973970,4.31968410,5.22277379
