s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
18.34291422,0.69998060,3.27634096,2.48812696,0.23478235,5.97440000,-67.18523388
18.42492523,0.63438623,3.32556681,2.51153569,0.33689377,1.90010000,-53.71458000
18.50647655,0.56783576,3.37270124,2.54305339,0.43682079,1.35060000,-4.87910973
18.58752506,0.50007401,3.41716701,2.58229663,0.53202368,1.31270000,0.75867776
18.66808163,0.43088628,3.45842741,2.62866782,0.61912951,1.44400000,-1.29220588
18.74821710,0.36010426,3.49599867,2.68132435,0.69417056,1.16890000,-4.45113855
18.82806180,0.28760997,3.52946137,2.73917381,0.75318131,0.83480000,-0.31439734
18.90779695,0.21333854,3.55846911,2.80092902,0.79348238,1.10880000,14.72774860
18.98763897,0.13727857,3.58275140,2.86523210,0.81459968,2.95440000,14.00921264
19.06782013,0.05946923,3.60210922,2.93078512,0.81788563,1.86760000,3.30975989
19.14856893,-0.02000354,3.61640770,2.99643211,0.80578325,3.23960000,93.68214748
19.23009381,-0.10101195,3.62556978,3.06119577,0.78129026,6.56020000,-36.86465468
19.31257102,-0.18339200,3.62957199,3.12429438,0.74769387,2.31800000,-67.15430523
19.39613688,-0.26695021,3.62844051,-3.09803890,0.70819199,1.74980000,19.55294419
19.48088448,-0.35147118,3.62224688,-3.03982732,0.66558150,4.19880000,35.57479511
19.56686349,-0.43672500,3.61110343,-2.98448599,0.62213303,3.19630000,-49.43421487
19.65408292,-0.52247445,3.59515789,-2.93211359,0.57944372,1.52010000,-16.71949162
19.74251675,-0.60848274,3.57458809,-2.88271827,0.53844481,1.26430000,10.92733883
19.83211148,-0.69452145,3.54959698,-2.83624762,0.49972204,3.05880000,15.46897010
19.92279430,-0.78037763,3.52040639,-2.79260000,0.46370906,2.17600000,-12.00700768
20.01448072,-0.86585874,3.48724951,-2.75163514,0.43059544,2.05250000,12.99189049
20.10708166,-0.95079611,3.45036350,-2.71319543,0.40025243,3.34250000,10.22356664
20.20050997,-1.03504772,3.40998385,-2.67713506,0.37221215,2.62150000,-24.72913863
20.29468498,-1.11850005,3.36634167,-2.64335240,0.34567591,1.57280000,-9.92902633
20.38953377,-1.20106877,3.31966513,-2.61181121,0.31978574,1.42820000,3.46720409
20.48499060,-1.28269909,3.27018285,-2.58253361,0.29396136,2.03480000,22.32666318
20.58099578,-1.36336549,3.21812589,-2.55557347,0.26796193,3.52900000,108.54243396
20.67749463,-1.44307027,3.16372758,-2.53099394,0.24171283,7.95570000,-26.94663420
20.77443644,-1.52184154,3.10722270,-2.50885843,0.21518104,2.87380000,-79.80653413
20.87177353,-1.59973087,3.04884666,-2.48923009,0.18831614,2.56050000,17.81758894
