s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
23.61469629,17.27444780,7.27189570,2.44312866,0.22152283,4.94129730,0.0
23.71427439,17.19748584,7.33508316,2.46509790,0.21948274,4.94887920,0.0
23.81390364,17.11912076,7.39660472,2.48681187,0.21655026,4.95748370,0.0
23.91351750,17.03945910,7.45641224,2.50828487,0.21450945,4.96697070,0.0
24.01314220,16.95852884,7.51451022,2.52952693,0.21191787,4.97726640,0.0
24.11278086,16.87637852,7.57089450,2.55053521,0.20980713,4.98812860,0.0
24.21241302,16.79307298,7.62554570,2.57134570,0.20787123,4.99963530,0.0
24.31206758,16.70863440,7.67847166,2.59194362,0.20556984,5.01141720,0.0
24.41171481,16.62313568,7.72965310,2.61236255,0.20421792,5.02373810,0.0
24.51136899,16.53660712,7.77908754,2.63259810,0.20188544,5.03620420,0.0
24.61103271,16.44909314,7.82677570,2.65266569,0.20087210,5.04903600,0.0
24.71067715,16.36065924,7.87269368,2.67257148,0.19855548,5.06200480,0.0
24.81035338,16.27130558,7.91686690,2.69231826,0.19779614,5.07514380,0.0
24.90999118,16.18113336,7.95925396,2.71190925,0.19528004,5.08846730,0.0
25.00967253,16.09011358,7.99989594,2.73132756,0.19445692,5.10181070,0.0
25.10932825,15.99834684,8.03875630,2.75060002,0.19222197,5.11543560,0.0
25.20900773,15.90583042,8.07586036,2.76969456,0.19094085,5.12907340,0.0
25.30868512,15.81262656,8.11119620,2.78863523,0.18908532,5.14303050,0.0
25.40836433,15.71877156,8.14476978,2.80738842,0.18716583,5.15716690,0.0
25.50805295,15.62429762,8.17658950,2.82596444,0.18554077,5.17156270,0.0
25.60773435,15.52925822,8.20665432,2.84433465,0.18300172,5.18633720,0.0
25.70742521,15.43367712,8.23498312,2.86249538,0.18134630,5.20135160,0.0
25.80711904,15.33759664,8.26158016,2.88043709,0.17857661,5.21696750,0.0
25.90682054,15.24105046,8.28646438,2.89812871,0.17630969,5.23299970,0.0
26.00653026,15.14407378,8.30964954,2.91557310,0.17359616,5.24970800,0.0
26.10624453,15.04670588,8.33115364,2.93273508,0.17062564,5.26708880,0.0
26.20596168,14.94898338,8.35099864,2.94961103,0.16782997,5.28518300,0.0
26.30569180,14.85092970,8.36920774,2.96616916,0.16426147,5.30420760,0.0
26.40541299,14.75259970,8.38580674,2.98240160,0.16123298,5.32402120,0.0
26.50516122,14.65398876,8.40082652,2.99828762,0.15733701,5.34500830,0.0
26.60490484,14.55515884,8.41429630,3.01380047,0.15368051,5.36705080,0.0
26.70466562,14.45611700,8.42625154,3.02892709,0.14958899,5.39032750,0.0
26.80443442,14.35689980,8.43672826,3.04364199,0.14539981,5.41490840,0.0
26.90420353,14.25754076,8.44576466,3.05793373,0.14105381,5.44080750,0.0
27.00400143,14.15803568,8.45340394,3.07177474,0.13639801,5.46822810,0.0
27.10377552,14.05845960,8.45968672,3.08516432,0.13191372,5.49708990,0.0
27.20358876,13.95877034,8.46466010,3.09806946,0.12675071,5.52765310,0.0
27.30337937,13.85904876,8.46837120,3.11048812,0.12207725,5.55986960,0.0
27.40319943,13.75925992,8.47086778,3.12239630,0.11655155,5.59383390,0.0
27.50301831,13.65944998,8.47220324,3.13377367,0.11139822,5.62959790,0.0
27.60284430,13.55962424,8.47242876,-3.13858918,0.10541418,5.66723030,0.0
27.70269013,13.45978182,8.47160354,-3.12834383,0.09983918,5.70685110,0.0
27.80252613,13.35996242,8.46978332,-3.11868976,0.09353136,5.74738230,0.0
27.90238062,13.26014588,8.46703050,-3.10965848,0.08737967,5.78754920,0.0
28.00222893,13.16036334,8.46340712,-3.10125398,0.08094896,5.82735970,0.0
28.10209047,13.06060012,8.45897672,-3.09350213,0.07431184,5.86682110,0.0
28.20195409,12.96087046,8.45380600,-3.08640629,0.06779757,5.90594060,0.0
28.30182128,12.86117452,8.44795996,-3.07998574,0.06077702,5.94472500,0.0
28.40170375,12.76150066,8.44150788,-3.07424461,0.05419449,5.98318110,0.0
28.50157788,12.66187150,8.43451696,-3.06919392,0.04693415,6.02131530,0.0
28.60146871,12.56225956,8.42705782,-3.06484579,0.04013309,6.05913380,0.0
28.70135463,12.46268322,8.41919980,-3.06119232,0.03301672,6.09664260,0.0
28.80124377,12.36313012,8.41101316,-3.05822498,0.02639517,6.13384770,0.0
28.90113999,12.26359190,8.40256346,-3.05590254,0.02010534,6.17075450,0.0
29.00102867,12.16407836,8.39391452,-3.05417634,0.01445367,6.20736860,0.0
29.10093037,12.06456444,8.38512076,-3.05298524,0.00939497,6.24369530,0.0
29.20081802,11.96507282,8.37623486,-3.05226902,0.00494338,6.27973980,0.0
29.30072366,11.86556768,8.36729822,-3.05196487,0.00114629,6.31550690,0.0
29.40061082,11.76608196,8.35835184,-3.05201160,-0.00208161,6.35100150,0.0
29.50051890,11.66657356,8.34942428,-3.05234782,-0.00465043,6.38622840,0.0
29.60040615,11.56708176,8.34054480,-3.05291213,-0.00664606,6.42119200,0.0
29.70031582,11.46756176,8.33172940,-3.05364435,-0.00801471,6.45589670,0.0
29.80020404,11.36805610,8.32299556,-3.05448358,-0.00878497,6.49034690,0.0
29.90011479,11.26852036,8.31434710,-3.05537098,-0.00898273,6.52454680,0.0
30.00000459,11.16899778,8.30578976,-3.05625159,-0.00864520,6.55850030,0.0
30.09991582,11.06944650,8.29731656,-3.05707835,-0.00790803,6.59221150,0.0
30.19980741,10.96990812,8.28892366,-3.05782162,-0.00697070,6.62568410,0.0
30.29971843,10.87034456,8.28059846,-3.05846734,-0.00595758,6.65892190,0.0
30.39961154,10.77079390,8.27233400,-3.05900886,-0.00488243,6.69192850,0.0
30.49952166,10.67122228,8.26411670,-3.05944286,-0.00380684,6.72470750,0.0
30.59941601,10.57166326,8.25593856,-3.05976758,-0.00269343,6.75726230,0.0
30.69932469,10.47208776,8.24778604,-3.05998113,-0.00158204,6.78959620,0.0
30.79921983,10.37252446,8.23965036,-3.06008213,-0.00043993,6.82171250,0.0
30.89912672,10.27294910,8.23151810,-3.06006921,0.00069861,6.85361450,0.0
30.99902219,10.17338568,8.22337982,-3.05994196,0.00184887,6.88530520,0.0
31.09892711,10.07381436,8.21522238,-3.05970009,0.00299343,6.91678760,0.0
31.19882255,9.97425492,8.20703594,-3.05934357,0.00414386,6.94806480,0.0
31.29872560,9.87469130,8.19880766,-3.05887271,0.00528322,6.97913950,0.0
31.39862060,9.77514006,8.19052750,-3.05828854,0.00641176,7.01001460,0.0
31.49852202,9.67558774,8.18218304,-3.05759250,0.00752362,7.04069290,0.0
31.59841632,9.57604882,8.17376436,-3.05678683,0.00860574,7.07117700,0.0
31.69831661,9.47651120,8.16525960,-3.05587405,0.00966935,7.10146960,0.0
31.79820990,9.37698882,8.15665930,-3.05485644,0.01070324,7.13157330,0.0
31.89810955,9.27746936,8.14795204,-3.05373840,0.01168147,7.16149040,0.0
31.99800187,9.17796742,8.13912930,-3.05252357,0.01263964,7.19122350,0.0
32.09790169,9.07846924,8.13018026,-3.05121704,0.01351934,7.22077500,0.0
32.19779220,8.97899250,8.12109770,-3.04982384,0.01437260,7.25014720,0.0
32.29769230,8.87951936,8.11187144,-3.04834937,0.01514910,7.27934240,0.0
32.39758255,8.78007010,8.10249558,-3.04679420,0.01598505,7.30836280,0.0
32.49748419,8.68062460,8.09295984,-3.04515148,0.01690623,7.33721060,0.0
32.59737067,8.58121044,8.08325764,-3.04339100,0.01833803,7.36588810,0.0
32.69727213,8.48179930,8.07337186,-3.04146629,0.02020300,7.39439710,0.0
