s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
15.43950786,5.32835994,2.07176281,-3.14081242,-0.43285123,4.75238020,1.34136198
15.48804877,5.27982132,2.07223441,3.12157161,-0.42417481,4.76692120,1.49742475
15.53663825,5.23125417,2.07370723,3.10118992,-0.41473098,4.78289160,1.65798031
15.58527907,5.18267530,2.07616151,3.08126371,-0.40456684,4.80062590,1.81984167
15.63397360,5.13410060,2.07957552,3.06182715,-0.39372260,4.81978990,1.97960946
15.68272377,5.08554490,2.08392564,3.04291291,-0.38223290,4.84064890,2.14323706
15.73153114,5.03702189,2.08918644,3.02455240,-0.37012839,4.86298430,2.30161213
15.78039686,4.98854400,2.09533077,3.00677588,-0.35743738,4.88687680,2.46370263
15.82932173,4.94012236,2.10232985,2.98961253,-0.34418765,4.91228510,2.62188699
15.87830618,4.89176669,2.11015330,2.97309038,-0.33040825,4.93913500,2.78454348
15.92735028,4.84348535,2.11876929,2.95723622,-0.31613120,4.96755080,2.94562629
15.97645373,4.79528522,2.12814457,2.94207532,-0.30139309,4.99733390,3.11306599
16.02561588,4.74717175,2.13824463,2.92763122,-0.28623659,5.02876490,3.28517158
16.07483572,4.69914896,2.14903376,2.91392529,-0.27071159,5.06160450,3.46433252
16.12411191,4.65121949,2.16047525,2.90097638,-0.25487626,5.09617890,3.65622734
16.17344274,4.60338457,2.17253147,2.88880031,-0.23879768,5.13234960,3.85802658
16.22282621,4.55564420,2.18516411,2.87740940,-0.22255222,5.17038320,4.07952035
16.27226000,4.50799711,2.19833434,2.86681197,-0.20622558,5.21031810,4.32108149
16.32174153,4.46044095,2.21200303,2.85701183,-0.18991244,5.25241680,4.59359530
16.37126798,4.41297235,2.22613103,2.84800782,-0.17371578,5.29690730,4.75473937
16.42083633,4.36558703,2.24067937,2.83979338,-0.15774582,5.34136870,4.76467750
16.47044345,4.31828001,2.25560959,2.83235619,-0.14211860,5.38537510,4.75157363
16.52008608,4.27104567,2.27088400,2.82567791,-0.12695422,5.42893780,4.73881976
16.56976093,4.22387796,2.28646599,2.81973401,-0.11237475,5.47206750,4.72640853
16.61946475,4.17677055,2.30232036,2.81449367,-0.09850183,5.51477450,4.71434692
16.66919433,4.12971696,2.31841357,2.80991994,-0.08545406,5.55706890,4.70261298
16.71894660,4.08271077,2.33471407,2.80596990,-0.07334412,5.59896000,4.69118894
16.76871861,4.03574576,2.35119256,2.80259506,-0.06227581,5.64045710,4.68006314
16.81850764,3.98881602,2.36782225,2.79974188,-0.05234099,5.68156890,0.82105399
16.86831114,3.94191614,2.38457907,2.79735248,-0.04361664,5.65484940,-4.91222109
16.91812682,3.89504133,2.40144186,2.79536545,-0.03616196,5.59503230,-5.71110662
16.96795258,3.84818749,2.41839251,2.79371683,-0.03001583,5.55314080,-3.51817879
17.01778658,3.80135132,2.43541603,2.79234119,-0.02519455,5.53189310,-1.48613340
17.06762716,3.75453038,2.45250060,2.79117284,-0.02169008,5.52636340,-0.61341102
17.11747285,3.70772313,2.46963754,2.79014706,-0.01946880,5.52082820,0.72326873
17.16732238,3.66092894,2.48682121,2.78920144,-0.01847084,5.53942420,3.36997308
17.21717457,3.61414808,2.50404889,2.78827716,-0.01861009,5.58148290,4.68657136
17.26702843,3.56738167,2.52132054,2.78732035,-0.01977480,5.62314380,4.67706754
17.31688300,3.52063164,2.53863853,2.78628330,-0.02182884,5.66441570,4.66766854
17.36673747,3.47390058,2.55600736,2.78512562,-0.02461361,5.70530740,4.65836454
17.41659106,3.42719168,2.57343320,2.78381538,-0.02795043,5.74582700,4.64915032
17.46644307,3.38050860,2.59092356,2.78232996,-0.03164350,5.78598270,4.64001434
17.51629284,3.33385527,2.60848675,2.78065684,-0.03548328,5.82578190,4.63095533
17.56613976,3.28723574,2.62613142,2.77879424,-0.03925019,5.86523230,4.62197200
17.61598323,3.24065403,2.64386604,2.77675145,-0.04271868,5.90434080,-0.83074137
17.66582269,3.19411394,2.66169837,2.77454907,-0.04566137,5.85120690,-7.55740413
17.71565755,3.14761885,2.67963490,2.77221894,-0.04785340,5.77560170,-8.71118360
17.76548715,3.10117156,2.69768035,2.76980396,-0.04907671,5.70088570,-8.44442646
17.81531074,3.05477413,2.71583713,2.76735763,-0.04912424,5.62799060,-8.12135146
17.86512738,3.00842774,2.73410486,2.76494333,-0.04780391,5.55710200,-7.73141903
17.91493589,2.96213254,2.75247991,2.76263358,-0.04494218,5.48938530,-7.28288990
17.96473473,2.91588756,2.77095494,2.76050894,-0.04038726,5.42495070,-6.80993172
18.01452193,2.86969064,2.78951859,2.75865689,-0.03401161,5.36437510,-6.33208786
18.06429495,2.82353836,2.80815512,2.75717052,-0.02571384,5.30743020,-5.92434129
18.11405059,2.77742607,2.82684417,2.75614714,-0.01541991,5.25327770,-5.62846213
18.16378487,2.73134792,2.84556055,2.75568689,-0.00308354,5.20083480,-5.51247455
18.21349299,2.68529688,2.86427413,2.75589123,0.01131400,5.14787660,-5.55251856
18.26316920,2.63926489,2.88294983,2.75686152,0.02776478,5.09363850,-5.72197613
18.31280680,2.59324299,2.90154759,2.75869758,0.04623547,5.03631170,-6.18956352
18.36239813,2.54722149,2.92002248,2.76149636,0.06666902,4.97168740,-6.95501744
18.41193456,2.50119020,2.93832492,2.76535064,0.08898644,4.89763940,-8.08892780
18.46140665,2.45513864,2.95640089,2.77034783,0.11308850,4.80816520,-9.48546459
18.51080415,2.40905632,2.97419226,2.77656887,0.13885729,4.70259120,-10.56976374
18.56011629,2.36293300,2.99163721,2.78408726,0.16615729,4.58630080,-10.26593554
18.60933188,2.31675901,3.00867062,2.79296805,0.19483611,4.48204760,-9.03994822
18.65843964,2.27052551,3.02522462,2.80326708,0.22472462,4.38799010,-8.03403500
18.70742843,2.22422479,3.04122916,2.81503011,0.25563657,4.30244120,-7.19521298
18.75628759,2.17785057,3.05661257,2.82829210,0.28736783,4.22435350,-6.46162407
18.80500726,2.13139823,3.07130223,2.84307654,0.31969531,4.15318340,-5.83710866
18.85357870,2.08486506,3.08522524,2.85939476,0.35237584,4.08761530,-5.28035403
18.90199468,2.03825048,3.09830907,2.87724530,0.38514532,4.02789570,-4.76730945
18.95024970,1.99155615,3.11048228,2.89661337,0.41771839,3.97319810,-4.30560915
18.99834037,1.94478617,3.12167521,2.91747038,0.44978911,3.92348940,-3.84040627
19.04626562,1.89794709,3.13182064,2.93977354,0.48103295,3.87921540,-3.41856210
19.09402686,1.85104799,3.14085447,2.96346567,0.51111045,3.83916560,-3.01571785
19.14162816,1.80410041,3.14871634,2.98847519,0.53967283,3.80430680,-2.61028664
19.18907628,1.75711833,3.15535020,3.01471638,0.56636963,3.77394840,-2.24297712
19.23638064,1.71011801,3.16070487,3.04208998,0.59085836,3.74799240,-1.84842972
19.28355320,1.66311787,3.16473449,3.07048408,0.61281581,3.72735440,-1.50542469
19.33060831,1.61613826,3.16739893,3.09977550,0.63195054,3.70993520,-1.20382363
19.37756237,1.56920124,3.16866411,3.12983150,0.64801577,3.69684970,-0.90698204
19.42443353,1.52233037,3.16850226,-3.12267335,0.66082164,3.68691620,-0.68487827
19.47124123,1.47555038,3.16689209,-3.09151347,0.67024605,3.67944800,-0.46950471
19.51800577,1.42888693,3.16381878,-3.06002135,0.67624283,3.67497620,-0.35160952
19.56474781,1.38236635,3.15927404,-3.02834327,0.67884669,3.67050160,-0.31975220
19.61148784,1.33601538,3.15325594,-2.99662163,0.67817423,3.66683260,-0.28792948
19.65824566,1.28986092,3.14576869,-2.96499186,0.67442095,3.66315990,-0.22575216
19.70503991,1.24392983,3.13682236,-2.93357961,0.66785444,3.66106720,-0.08760729
19.75188763,1.19824876,3.12643247,-2.90249818,0.65880433,3.66091910,0.08802859
19.79880385,1.15284406,3.11461955,-2.87184630,0.64764980,3.66332180,0.36194911
19.84580128,1.10774163,3.10140860,-2.84170641,0.63480570,3.67019810,0.67230265
19.89289005,1.06296695,3.08682850,-2.81214339,0.62070810,3.68055640,1.07403678
19.94007753,1.01854505,3.07091143,-2.78320381,0.60580042,3.69770920,1.56705085
19.98736829,0.97450061,3.05369215,-2.75491569,0.59052055,3.72059530,2.19156196
20.03476404,0.93085806,3.03520741,-2.72728868,0.57528973,3.75348290,3.00701178
20.08226375,0.88764171,3.01549526,-2.70031474,0.56050324,3.79661850,3.92504968
20.12986373,0.84487593,2.99459439,-2.67396914,0.54652303,3.85179960,4.82937579
20.17755787,0.80258538,2.97254354,-2.64821176,0.53367221,3.91609800,5.22694347
20.22533784,0.76079520,2.94938092,-2.62298874,0.52223109,3.97923200,5.20762268
20.27319343,0.71953122,2.92514374,-2.59823424,0.51243453,4.04125630,5.18958288
20.32111280,0.67882019,2.89986769,-2.57387247,0.50447034,4.10222150,5.17297002
20.36908288,0.63868996,2.87358667,-2.54981977,0.49847840,4.16217450,5.15787844
20.41708966,0.59916961,2.84633243,-2.52598681,0.49455022,4.22115860,5.14436313
20.46511861,0.56028962,2.81813443,-2.50228091,0.49272895,4.27921410,5.13244889
20.51315503,0.52208191,2.78901969,-2.47860826,0.49300946,4.33637850,0.93804317
20.56118439,0.48457983,2.75901280,-2.45487631,0.49533875,4.29999500,-4.79904620
20.60919274,0.44781813,2.72813597,-2.43099597,0.49961645,4.22919480,-6.01121116
20.65716700,0.41183285,2.69640917,-2.40688392,0.50569570,4.16356910,-5.55931918
20.70509537,0.37666111,2.66385035,-2.38246470,0.51338450,4.10114280,-5.25420389
20.75296759,0.34234086,2.63047566,-2.35767273,0.52244772,4.04083360,-5.04678395
20.80077523,0.30891059,2.59629983,-2.33245416,0.53261005,3.98164380,-4.89447203
20.84851196,0.27640891,2.56133647,-2.30676852,0.54356022,3.92338480,-4.75013293
20.89617375,0.24487418,2.52559844,-2.28059001,0.55495657,3.86614260,-4.59092574
20.94375897,0.21434402,2.48909827,-2.25390858,0.56643448,3.81028190,-4.39186482
20.99126854,0.18485484,2.45184847,-2.22673051,0.57761545,3.75653300,-4.14294333
21.03870589,0.15644135,2.41386195,-2.19907862,0.58811802,3.70556840,-3.82115819
21.08607693,0.12913606,2.37515230,-2.17099191,0.59757021,3.65876720,-3.42094245
21.13338988,0.10296882,2.33573416,-2.14252475,0.60562300,3.61703900,-2.98638418
21.18065506,0.07796637,2.29562338,-2.11374546,0.61196426,3.58067940,-2.52274309
21.22788459,0.05415197,2.25483731,-2.08473441,0.61633208,3.55046340,-1.93142891
21.27509204,0.03154508,2.21339492,-2.05558162,0.61852678,3.52930630,-1.18145130
21.32229197,0.01016108,2.17131691,-2.02638399,0.61842043,3.51886010,-0.52046664
21.36949954,-0.00998886,2.12862577,-1.99724216,0.61596313,3.51534270,-0.26199619
21.41672994,-0.02889788,2.08534575,-1.96825731,0.61118545,3.51182170,-0.17527063
21.46399800,-0.04656337,2.04150285,-1.93952786,0.60419687,3.51062640,0.04921825
21.51131766,-0.06298689,1.99712472,-1.91114632,0.59518020,3.51314780,0.56829239
21.55870157,-0.07817389,1.95224054,-1.88319640,0.58438260,3.52594580,1.26556704
21.60616071,-0.09213348,1.90688086,-1.85575049,0.57210398,3.54718980,1.92019554
21.65370411,-0.10487792,1.86107744,-1.82886761,0.55868363,3.57737340,2.62815875
21.70133855,-0.11642225,1.81486306,-1.80259185,0.54448619,3.61711330,3.32487208
21.74906848,-0.12678370,1.76827136,-1.77695141,0.52988780,3.66503290,4.07012883
21.79689590,-0.13598108,1.72133661,-1.75195815,0.51526326,3.72323260,4.85808238
21.84482038,-0.14403424,1.67409360,-1.72760760,0.50097472,3.78997020,5.22179722
21.89283915,-0.15096340,1.62657741,-1.70387954,0.48736223,3.85542260,5.20133595
21.94094718,-0.15678850,1.57882334,-1.68073892,0.47473622,3.91965450,5.18162100
21.98913747,-0.16152868,1.53086675,-1.65813710,0.46337199,3.98272500,5.16285151
22.03740117,-0.16520164,1.48274300,-1.63601340,0.45350588,4.04468890,5.14519362
22.08572792,-0.16782318,1.43448741,-1.61429685,0.44533299,4.10559640,5.12877581
22.13410608,-0.16940678,1.38613518,-1.59290802,0.43900614,4.16549420,5.11369897
22.18252304,-0.16996319,1.33772142,-1.57176106,0.43463584,4.22442530,5.10004120
22.23096549,-0.16950022,1.28928118,-1.55076563,0.43229110,4.28243010,5.08784233
22.27941973,-0.16802252,1.24084948,-1.52982894,0.43200075,4.33954570,5.07711608
22.32787191,-0.16553154,1.19246138,-1.50885765,0.43375525,4.39580720,5.06786067
22.37630831,-0.16202554,1.14415203,-1.48775976,0.43750889,4.45124710,2.48000049
22.42471559,-0.15749966,1.09595679,-1.46644633,0.44318213,4.44976340,-2.78254450
22.47308100,-0.15194620,1.04791127,-1.44483314,0.45066421,4.39073280,-4.83297126
22.52139260,-0.14535482,1.00005143,-1.42284209,0.45981586,4.34334900,-3.69466837
22.56963943,-0.13771292,0.95241365,-1.40040253,0.47047210,4.30859540,-2.74230563
22.61781173,-0.12900603,0.90503474,-1.37745241,0.48244512,4.28198080,-2.01008646
22.66590104,-0.11921831,0.85795203,-1.35393914,0.49552717,4.26340740,-1.33471565
22.71390034,-0.10833293,0.81120332,-1.32982042,0.50949356,4.25189900,-0.88315544
22.76180420,-0.09633268,0.76482688,-1.30506478,0.52410562,4.24348750,-0.56101726
22.80960884,-0.08320040,0.71886139,-1.27965199,0.53911373,4.23924570,-0.37674198
22.85731219,-0.06891952,0.67334583,-1.25357329,0.55426056,4.23499970,-0.32767713
22.90491397,-0.05347452,0.62831938,-1.22683147,0.56928424,4.23187160,-0.17111533
22.95241567,-0.03685144,0.58382124,-1.19944076,0.58392196,4.23115420,0.10030571
22.99982057,-0.01903822,0.53989045,-1.17142662,0.59791358,4.23412150,-11.12449186
