s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
43.60140468,-9.47347278,-1.60761700,-0.99446098,0.33898305,0.0,0.0
43.66807735,-9.43650977,-1.66310557,-0.97185960,0.33898305,0.0,0.0
43.73475002,-9.39830220,-1.71774462,-0.94925821,0.33898305,0.0,0.0
43.80142269,-9.35886957,-1.77150624,-0.92665683,0.33898305,0.0,0.0
43.86809536,-9.31823202,-1.82436298,-0.90405544,0.33898305,0.0,0.0
43.93476803,-9.27641032,-1.87628784,-0.88145405,0.33898305,0.0,0.0
44.00144070,-9.23342583,-1.92725428,-0.85885267,0.33898305,0.0,0.0
44.06811337,-9.18930050,-1.97723628,-0.83625128,0.33898305,0.0,0.0
44.13478604,-9.14405688,-2.02620831,-0.81364990,0.33898305,0.0,0.0
44.20145871,-9.09771807,-2.07414534,-0.79104851,0.33898305,0.0,0.0
44.26813138,-9.05030774,-2.12102291,-0.76844712,0.33898305,0.0,0.0
44.33480405,-9.00185012,-2.16681705,-0.74584574,0.33898305,0.0,0.0
44.40147672,-8.95236994,-2.21150438,-0.72324435,0.33898305,0.0,0.0
44.46814939,-8.90189250,-2.25506207,-0.70064297,0.33898305,0.0,0.0
44.53482206,-8.85044357,-2.29746787,-0.67804158,0.33898305,0.0,0.0
44.60149473,-8.79804942,-2.33870012,-0.65544019,0.33898305,0.0,0.0
44.66816740,-8.74473684,-2.37873777,-0.63283881,0.33898305,0.0,0.0
44.73484007,-8.69053304,-2.41756035,-0.61023742,0.33898305,0.0,0.0
44.80151274,-8.63546571,-2.45514804,-0.58763604,0.33898305,0.0,0.0
44.86818541,-8.57956299,-2.49148164,-0.56503465,0.33898305,0.0,0.0
44.93485808,-8.52285342,-2.52654259,-0.54243326,0.33898305,0.0,0.0
45.00153075,-8.46536598,-2.56031298,-0.51983188,0.33898305,0.0,0.0
45.06820342,-8.40713003,-2.59277555,-0.49723049,0.33898305,0.0,0.0
45.13487608,-8.34817532,-2.62391374,-0.47462911,0.33898305,0.0,0.0
45.20154875,-8.28853195,-2.65371163,-0.45202772,0.33898305,0.0,0.0
45.26822142,-8.22823041,-2.68215400,-0.42942633,0.33898305,0.0,0.0
45.33489409,-8.16730148,-2.70922632,-0.40682495,0.33898305,0.0,0.0
45.40156676,-8.10577630,-2.73491477,-0.38422356,0.33898305,0.0,0.0
45.46823943,-8.04368628,-2.75920622,-0.36162218,0.33898305,0.0,0.0
45.53491210,-7.98106314,-2.78208826,-0.33902079,0.33898305,0.0,0.0
45.60158477,-7.91793888,-2.80354922,-0.31641940,0.33898305,0.0,0.0
